t_s,topic,field,value
1788188949.621460,/odometry/filtered,quat_z,0.375875
1788188949.621460,/odometry/filtered,quat_w,0.926670
1788188949.621460,/odometry/filtered,vel_x,0.160436
1788188949.621460,/odometry/filtered,yaw_rate,-0.097323
1788188949.679627,/cmd_vel,linear_x,0.184256
1788188949.679627,/cmd_vel,angular_z,-0.178972
1788188949.721605,/odometry/filtered,pos_x,-6.225318
1788188949.721605,/odometry/filtered,pos_y,0.583913
1788188949.721605,/odometry/filtered,quat_z,0.372000
1788188949.721605,/odometry/filtered,quat_w,0.928233
1788188949.721605,/odometry/filtered,vel_x,0.156489
1788188949.721605,/odometry/filtered,yaw_rate,-0.096594
1788188949.782482,/cmd_vel,linear_x,0.182285
1788188949.782482,/cmd_vel,angular_z,-0.322291
1788188949.788244,/odometry/filtered,pos_x,-6.217073
1788188949.788244,/odometry/filtered,pos_y,0.590521
1788188949.788244,/odometry/filtered,quat_z,0.373635
1788188949.788244,/odometry/filtered,quat_w,0.927576
1788188949.788244,/odometry/filtered,vel_x,0.156362
1788188949.788244,/odometry/filtered,yaw_rate,-0.091218
1788188949.854874,/odometry/filtered,pos_x,-6.211176
1788188949.854874,/odometry/filtered,pos_y,0.594452
1788188949.854874,/odometry/filtered,quat_z,0.367621
1788188949.854874,/odometry/filtered,quat_w,0.929976
1788188949.854874,/odometry/filtered,vel_x,0.152428
1788188949.854874,/odometry/filtered,yaw_rate,-0.094994
1788188949.955090,/odometry/filtered,pos_x,-6.206109
1788188949.955090,/odometry/filtered,pos_y,0.600916
1788188949.955090,/odometry/filtered,quat_z,0.364802
1788188949.955090,/odometry/filtered,quat_w,0.931085
1788188949.955090,/odometry/filtered,vel_x,0.158713
1788188949.955090,/odometry/filtered,yaw_rate,-0.097533
1788188949.980170,/cmd_vel,linear_x,0.173529
1788188949.980170,/cmd_vel,angular_z,-0.409183
1788188949.988376,/odometry/filtered,pos_x,-6.192822
1788188949.988376,/odometry/filtered,pos_y,0.613319
1788188949.988376,/odometry/filtered,quat_z,0.359593
1788188949.988376,/odometry/filtered,quat_w,0.933109
1788188949.988376,/odometry/filtered,vel_x,0.158455
1788188949.988376,/odometry/filtered,yaw_rate,-0.097533
1788188950.056305,/odometry/filtered,pos_x,-6.183622
1788188950.056305,/odometry/filtered,pos_y,0.614673
1788188950.056305,/odometry/filtered,quat_z,0.358928
1788188950.056305,/odometry/filtered,quat_w,0.933365
1788188950.056305,/odometry/filtered,vel_x,0.155222
1788188950.056305,/odometry/filtered,yaw_rate,-0.094818
1788188950.121499,/odometry/filtered,pos_x,-6.176326
1788188950.121499,/odometry/filtered,pos_y,0.622284
1788188950.121499,/odometry/filtered,quat_z,0.353687
1788188950.121499,/odometry/filtered,quat_w,0.935364
1788188950.121499,/odometry/filtered,vel_x,0.155209
1788188950.121499,/odometry/filtered,yaw_rate,-0.097506
1788188950.154915,/odometry/filtered,pos_x,-6.172361
1788188950.154915,/odometry/filtered,pos_y,0.625622
1788188950.154915,/odometry/filtered,quat_z,0.352163
1788188950.154915,/odometry/filtered,quat_w,0.935939
1788188950.154915,/odometry/filtered,vel_x,0.155099
1788188950.154915,/odometry/filtered,yaw_rate,-0.097506
1788188950.189624,/cmd_vel,linear_x,0.174730
1788188950.189624,/cmd_vel,angular_z,-0.403096
1788188950.258295,/odometry/filtered,pos_x,-6.161174
1788188950.258295,/odometry/filtered,pos_y,0.636128
1788188950.258295,/odometry/filtered,quat_z,0.346685
1788188950.258295,/odometry/filtered,quat_w,0.937982
1788188950.258295,/odometry/filtered,vel_x,0.154640
1788188950.258295,/odometry/filtered,yaw_rate,-0.098551
1788188950.283012,/cmd_vel,linear_x,0.180387
1788188950.283012,/cmd_vel,angular_z,-0.466586
1788188950.355034,/odometry/filtered,pos_x,-6.154948
1788188950.355034,/odometry/filtered,pos_y,0.639890
1788188950.355034,/odometry/filtered,quat_z,0.342495
1788188950.355034,/odometry/filtered,quat_w,0.939520
1788188950.355034,/odometry/filtered,vel_x,0.159441
1788188950.355034,/odometry/filtered,yaw_rate,-0.102539
1788188950.380431,/cmd_vel,linear_x,0.180431
1788188950.380431,/cmd_vel,angular_z,-0.379232
1788188950.388107,/odometry/filtered,pos_x,-6.150912
1788188950.388107,/odometry/filtered,pos_y,0.643501
1788188950.388107,/odometry/filtered,quat_z,0.341330
1788188950.388107,/odometry/filtered,quat_w,0.939943
1788188950.388107,/odometry/filtered,vel_x,0.159448
1788188950.388107,/odometry/filtered,yaw_rate,-0.101975
1788188950.421948,/odometry/filtered,pos_x,-6.136682
1788188950.421948,/odometry/filtered,pos_y,0.654853
1788188950.421948,/odometry/filtered,quat_z,0.335852
1788188950.421948,/odometry/filtered,quat_w,0.941915
1788188950.421948,/odometry/filtered,vel_x,0.159276
1788188950.421948,/odometry/filtered,yaw_rate,-0.101975
1788188950.488328,/odometry/filtered,pos_x,-6.137485
1788188950.488328,/odometry/filtered,pos_y,0.659362
1788188950.488328,/odometry/filtered,quat_z,0.334411
1788188950.488328,/odometry/filtered,quat_w,0.942427
1788188950.488328,/odometry/filtered,vel_x,0.150313
1788188950.488328,/odometry/filtered,yaw_rate,-0.099976
1788188950.489209,/cmd_vel,linear_x,0.182929
1788188950.489209,/cmd_vel,angular_z,-0.394973
1788188950.521667,/odometry/filtered,pos_x,-6.133613
1788188950.521667,/odometry/filtered,pos_y,0.662542
1788188950.521667,/odometry/filtered,quat_z,0.332840
1788188950.521667,/odometry/filtered,quat_w,0.942983
1788188950.521667,/odometry/filtered,vel_x,0.150156
1788188950.521667,/odometry/filtered,yaw_rate,-0.099976
1788188950.585606,/cmd_vel,linear_x,0.183590
1788188950.585606,/cmd_vel,angular_z,-0.378836
1788188950.588088,/odometry/filtered,pos_x,-6.126962
1788188950.588088,/odometry/filtered,pos_y,0.667881
1788188950.588088,/odometry/filtered,quat_z,0.333054
1788188950.588088,/odometry/filtered,quat_w,0.942908
1788188950.588088,/odometry/filtered,vel_x,0.148270
1788188950.588088,/odometry/filtered,yaw_rate,-0.096100
1788188950.654796,/odometry/filtered,pos_x,-6.119310
1788188950.654796,/odometry/filtered,pos_y,0.674128
1788188950.654796,/odometry/filtered,quat_z,0.330031
1788188950.654796,/odometry/filtered,quat_w,0.943970
1788188950.654796,/odometry/filtered,vel_x,0.147917
1788188950.654796,/odometry/filtered,yaw_rate,-0.096100
1788188950.710778,/cmd_vel,linear_x,0.182879
1788188950.710778,/cmd_vel,angular_z,-0.336787
1788188950.758108,/odometry/filtered,pos_x,-6.100857
1788188950.758108,/odometry/filtered,pos_y,0.674991
1788188950.758108,/odometry/filtered,quat_z,0.326100
1788188950.758108,/odometry/filtered,quat_w,0.945335
1788188950.758108,/odometry/filtered,vel_x,0.147431
1788188950.758108,/odometry/filtered,yaw_rate,-0.095412
1788188950.817522,/cmd_vel,linear_x,0.178651
1788188950.817522,/cmd_vel,angular_z,-0.398221
1788188950.856302,/odometry/filtered,pos_x,-6.085064
1788188950.856302,/odometry/filtered,pos_y,0.686747
1788188950.856302,/odometry/filtered,quat_z,0.322010
1788188950.856302,/odometry/filtered,quat_w,0.946736
1788188950.856302,/odometry/filtered,vel_x,0.152140
1788188950.856302,/odometry/filtered,yaw_rate,-0.094951
1788188950.893985,/cmd_vel,linear_x,0.180329
1788188950.893985,/cmd_vel,angular_z,-0.324006
1788188950.987684,/cmd_vel,linear_x,0.178088
1788188950.987684,/cmd_vel,angular_z,-0.316387
1788188950.990304,/odometry/filtered,pos_x,-6.084944
1788188950.990304,/odometry/filtered,pos_y,0.694141
1788188950.990304,/odometry/filtered,quat_z,0.318798
1788188950.990304,/odometry/filtered,quat_w,0.947823
1788188950.990304,/odometry/filtered,vel_x,0.154016
1788188950.990304,/odometry/filtered,yaw_rate,-0.097735
1788188951.021512,/odometry/filtered,pos_x,-6.076563
1788188951.021512,/odometry/filtered,pos_y,0.698470
1788188951.021512,/odometry/filtered,quat_z,0.317713
1788188951.021512,/odometry/filtered,quat_w,0.948187
1788188951.021512,/odometry/filtered,vel_x,0.152678
1788188951.021512,/odometry/filtered,yaw_rate,-0.095318
1788188951.055585,/odometry/filtered,pos_x,-6.068641
1788188951.055585,/odometry/filtered,pos_y,0.704238
1788188951.055585,/odometry/filtered,quat_z,0.314081
1788188951.055585,/odometry/filtered,quat_w,0.949396
1788188951.055585,/odometry/filtered,vel_x,0.158055
1788188951.055585,/odometry/filtered,yaw_rate,-0.097908
1788188951.082264,/cmd_vel,linear_x,0.173443
1788188951.082264,/cmd_vel,angular_z,-0.345122
1788188951.088193,/odometry/filtered,pos_x,-6.063392
1788188951.088193,/odometry/filtered,pos_y,0.708411
1788188951.088193,/odometry/filtered,quat_z,0.312494
1788188951.088193,/odometry/filtered,quat_w,0.949920
1788188951.088193,/odometry/filtered,vel_x,0.159709
1788188951.088193,/odometry/filtered,yaw_rate,-0.097957
1788188951.121495,/odometry/filtered,pos_x,-6.056168
1788188951.121495,/odometry/filtered,pos_y,0.711118
1788188951.121495,/odometry/filtered,quat_z,0.310218
1788188951.121495,/odometry/filtered,quat_w,0.950665
1788188951.121495,/odometry/filtered,vel_x,0.162065
1788188951.121495,/odometry/filtered,yaw_rate,-0.098825
1788188951.154845,/odometry/filtered,pos_x,-6.041095
1788188951.154845,/odometry/filtered,pos_y,0.721150
1788188951.154845,/odometry/filtered,quat_z,0.304971
1788188951.154845,/odometry/filtered,quat_w,0.952362
1788188951.154845,/odometry/filtered,vel_x,0.162116
1788188951.154845,/odometry/filtered,yaw_rate,-0.098825
1788188951.190463,/cmd_vel,linear_x,0.166398
1788188951.190463,/cmd_vel,angular_z,-0.398918
1788188951.254773,/odometry/filtered,pos_x,-6.033623
1788188951.254773,/odometry/filtered,pos_y,0.724911
1788188951.254773,/odometry/filtered,quat_z,0.300444
1788188951.254773,/odometry/filtered,quat_w,0.953800
1788188951.254773,/odometry/filtered,vel_x,0.153905
1788188951.254773,/odometry/filtered,yaw_rate,-0.098627
1788188951.321441,/odometry/filtered,pos_x,-6.029317
1788188951.321441,/odometry/filtered,pos_y,0.729999
1788188951.321441,/odometry/filtered,quat_z,0.296525
1788188951.321441,/odometry/filtered,quat_w,0.955025
1788188951.321441,/odometry/filtered,vel_x,0.149695
1788188951.321441,/odometry/filtered,yaw_rate,-0.099504
1788188951.378922,/cmd_vel,linear_x,0.176206
1788188951.378922,/cmd_vel,angular_z,-0.394369
1788188951.421832,/odometry/filtered,pos_x,-6.018276
1788188951.421832,/odometry/filtered,pos_y,0.727281
1788188951.421832,/odometry/filtered,quat_z,0.291354
1788188951.421832,/odometry/filtered,quat_w,0.956615
1788188951.421832,/odometry/filtered,vel_x,0.154329
1788188951.421832,/odometry/filtered,yaw_rate,-0.104451
1788188951.455885,/odometry/filtered,pos_x,-6.013985
1788188951.455885,/odometry/filtered,pos_y,0.730349
1788188951.455885,/odometry/filtered,quat_z,0.288568
1788188951.455885,/odometry/filtered,quat_w,0.957459
1788188951.455885,/odometry/filtered,vel_x,0.154363
1788188951.455885,/odometry/filtered,yaw_rate,-0.105788
1788188951.478316,/cmd_vel,linear_x,0.178401
1788188951.478316,/cmd_vel,angular_z,-0.324389
1788188951.488079,/odometry/filtered,pos_x,-6.010681
1788188951.488079,/odometry/filtered,pos_y,0.732991
1788188951.488079,/odometry/filtered,quat_z,0.286276
1788188951.488079,/odometry/filtered,quat_w,0.958147
1788188951.488079,/odometry/filtered,vel_x,0.153205
1788188951.488079,/odometry/filtered,yaw_rate,-0.106514
1788188951.521452,/odometry/filtered,pos_x,-6.007759
1788188951.521452,/odometry/filtered,pos_y,0.736655
1788188951.521452,/odometry/filtered,quat_z,0.284433
1788188951.521452,/odometry/filtered,quat_w,0.958696
1788188951.521452,/odometry/filtered,vel_x,0.152341
1788188951.521452,/odometry/filtered,yaw_rate,-0.106672
1788188951.554942,/odometry/filtered,pos_x,-5.993022
1788188951.554942,/odometry/filtered,pos_y,0.744754
1788188951.554942,/odometry/filtered,quat_z,0.278794
1788188951.554942,/odometry/filtered,quat_w,0.960351
1788188951.554942,/odometry/filtered,vel_x,0.152024
1788188951.554942,/odometry/filtered,yaw_rate,-0.106672
1788188951.621676,/odometry/filtered,pos_x,-5.984051
1788188951.621676,/odometry/filtered,pos_y,0.749527
1788188951.621676,/odometry/filtered,quat_z,0.275376
1788188951.621676,/odometry/filtered,quat_w,0.961337
1788188951.621676,/odometry/filtered,vel_x,0.151833
1788188951.621676,/odometry/filtered,yaw_rate,-0.106672
1788188951.694042,/cmd_vel,linear_x,0.176500
1788188951.694042,/cmd_vel,angular_z,-0.359436
1788188951.755118,/odometry/filtered,pos_x,-5.979632
1788188951.755118,/odometry/filtered,pos_y,0.755882
1788188951.755118,/odometry/filtered,quat_z,0.274777
1788188951.755118,/odometry/filtered,quat_w,0.961508
1788188951.755118,/odometry/filtered,vel_x,0.150637
1788188951.755118,/odometry/filtered,yaw_rate,-0.104372
1788188951.780144,/cmd_vel,linear_x,0.175631
1788188951.780144,/cmd_vel,angular_z,-0.351837
1788188951.788146,/odometry/filtered,pos_x,-5.965199
1788188951.788146,/odometry/filtered,pos_y,0.763843
1788188951.788146,/odometry/filtered,quat_z,0.269284
1788188951.788146,/odometry/filtered,quat_w,0.963061
1788188951.788146,/odometry/filtered,vel_x,0.150292
1788188951.788146,/odometry/filtered,yaw_rate,-0.104372
1788188951.888129,/odometry/filtered,pos_x,-5.954514
1788188951.888129,/odometry/filtered,pos_y,0.767049
1788188951.888129,/odometry/filtered,quat_z,0.266307
1788188951.888129,/odometry/filtered,quat_w,0.963888
1788188951.888129,/odometry/filtered,vel_x,0.145557
1788188951.888129,/odometry/filtered,yaw_rate,-0.102136
1788188951.900398,/cmd_vel,linear_x,0.178731
1788188951.900398,/cmd_vel,angular_z,-0.261116
1788188951.988134,/odometry/filtered,pos_x,-5.935628
1788188951.988134,/odometry/filtered,pos_y,0.777674
1788188951.988134,/odometry/filtered,quat_z,0.260513
1788188951.988134,/odometry/filtered,quat_w,0.965470
1788188951.988134,/odometry/filtered,vel_x,0.152555
1788188951.988134,/odometry/filtered,yaw_rate,-0.103087
1788188952.088467,/odometry/filtered,pos_x,-5.934413
1788188952.088467,/odometry/filtered,pos_y,0.777834
1788188952.088467,/odometry/filtered,quat_z,0.258156
1788188952.088467,/odometry/filtered,quat_w,0.966103
1788188952.088467,/odometry/filtered,vel_x,0.149669
1788188952.088467,/odometry/filtered,yaw_rate,-0.104467
1788188952.121481,/odometry/filtered,pos_x,-5.929202
1788188952.121481,/odometry/filtered,pos_y,0.781127
1788188952.121481,/odometry/filtered,quat_z,0.257159
1788188952.121481,/odometry/filtered,quat_w,0.966369
1788188952.121481,/odometry/filtered,vel_x,0.150899
1788188952.121481,/odometry/filtered,yaw_rate,-0.103632
1788188952.154806,/odometry/filtered,pos_x,-5.925516
1788188952.154806,/odometry/filtered,pos_y,0.784469
1788188952.154806,/odometry/filtered,quat_z,0.256650
1788188952.154806,/odometry/filtered,quat_w,0.966505
1788188952.154806,/odometry/filtered,vel_x,0.150640
1788188952.154806,/odometry/filtered,yaw_rate,-0.102246
1788188952.184215,/cmd_vel,linear_x,0.176215
1788188952.184215,/cmd_vel,angular_z,-0.445663
1788188952.188207,/odometry/filtered,pos_x,-5.910919
1788188952.188207,/odometry/filtered,pos_y,0.791792
1788188952.188207,/odometry/filtered,quat_z,0.251292
1788188952.188207,/odometry/filtered,quat_w,0.967911
1788188952.188207,/odometry/filtered,vel_x,0.150351
1788188952.188207,/odometry/filtered,yaw_rate,-0.102246
1788188952.288192,/odometry/filtered,pos_x,-5.907622
1788188952.288192,/odometry/filtered,pos_y,0.793261
1788188952.288192,/odometry/filtered,quat_z,0.251836
1788188952.288192,/odometry/filtered,quat_w,0.967770
1788188952.288192,/odometry/filtered,vel_x,0.149987
1788188952.288192,/odometry/filtered,yaw_rate,-0.100193
1788188952.308292,/cmd_vel,linear_x,0.179456
1788188952.308292,/cmd_vel,angular_z,-0.432886
1788188952.321489,/odometry/filtered,pos_x,-5.893120
1788188952.321489,/odometry/filtered,pos_y,0.800320
1788188952.321489,/odometry/filtered,quat_z,0.246622
1788188952.321489,/odometry/filtered,quat_w,0.969112
1788188952.321489,/odometry/filtered,vel_x,0.149689
1788188952.321489,/odometry/filtered,yaw_rate,-0.100193
1788188952.388149,/odometry/filtered,pos_x,-5.887966
1788188952.388149,/odometry/filtered,pos_y,0.800608
1788188952.388149,/odometry/filtered,quat_z,0.243720
1788188952.388149,/odometry/filtered,quat_w,0.969846
1788188952.388149,/odometry/filtered,vel_x,0.143841
1788188952.388149,/odometry/filtered,yaw_rate,-0.099828
1788188952.391172,/cmd_vel,linear_x,0.175725
1788188952.391172,/cmd_vel,angular_z,-0.386419
1788188952.521668,/odometry/filtered,pos_x,-5.881513
1788188952.521668,/odometry/filtered,pos_y,0.804126
1788188952.521668,/odometry/filtered,quat_z,0.238809
1788188952.521668,/odometry/filtered,quat_w,0.971067
1788188952.521668,/odometry/filtered,vel_x,0.147849
1788188952.521668,/odometry/filtered,yaw_rate,-0.104121
1788188952.554802,/odometry/filtered,pos_x,-5.872215
1788188952.554802,/odometry/filtered,pos_y,0.809564
1788188952.554802,/odometry/filtered,quat_z,0.236012
1788188952.554802,/odometry/filtered,quat_w,0.971750
1788188952.554802,/odometry/filtered,vel_x,0.148586
1788188952.554802,/odometry/filtered,yaw_rate,-0.103417
1788188952.588382,/odometry/filtered,pos_x,-5.868541
1788188952.588382,/odometry/filtered,pos_y,0.813280
1788188952.588382,/odometry/filtered,quat_z,0.234349
1788188952.588382,/odometry/filtered,quat_w,0.972152
1788188952.588382,/odometry/filtered,vel_x,0.148519
1788188952.588382,/odometry/filtered,yaw_rate,-0.103398
1788188952.621740,/odometry/filtered,pos_x,-5.854160
1788188952.621740,/odometry/filtered,pos_y,0.819873
1788188952.621740,/odometry/filtered,quat_z,0.228992
1788188952.621740,/odometry/filtered,quat_w,0.973428
1788188952.621740,/odometry/filtered,vel_x,0.148208
1788188952.621740,/odometry/filtered,yaw_rate,-0.103398
1788188952.688274,/odometry/filtered,pos_x,-5.850270
1788188952.688274,/odometry/filtered,pos_y,0.821427
1788188952.688274,/odometry/filtered,quat_z,0.228331
1788188952.688274,/odometry/filtered,quat_w,0.973584
1788188952.688274,/odometry/filtered,vel_x,0.141946
1788188952.688274,/odometry/filtered,yaw_rate,-0.100435
1788188952.754985,/odometry/filtered,pos_x,-5.841147
1788188952.754985,/odometry/filtered,pos_y,0.824553
1788188952.754985,/odometry/filtered,quat_z,0.225075
