frame,stamp_s,ey_m,epsi_rad,lane_width_m,paired,n_lines,confidence,reason,line_c0_m
01254.png,1787054760.902,0.07284,0.00781,0.20188,1,3,0.875,ok,-0.17378;0.02811;0.21051
01255.png,1787054760.952,0.07098,-0.00388,0.20495,1,3,0.875,ok,-0.17345;0.03150;0.21097
01256.png,1787054761.003,0.06918,-0.00435,0.20847,1,3,0.854,ok,-0.17342;0.03505;0.20970
01257.png,1787054761.053,0.06998,-0.00388,0.20744,1,3,0.854,ok,-0.17370;0.03374;0.21156
01258.png,1787054761.102,0.06996,-0.01524,0.20623,1,3,0.854,ok,-0.17309;0.03317;0.21728
01259.png,1787054761.152,0.07293,-0.00435,0.20098,1,3,0.854,ok,-0.17342;0.02757;0.21097
01260.png,1787054761.203,0.07031,-0.01604,0.20651,1,3,0.875,ok,-0.17358;0.03296;0.21097
01261.png,1787054761.252,0.07145,-0.01609,0.20374,1,3,0.812,ok,-0.17334;0.03043;0.21310
01262.png,1787054761.304,0.06936,-0.02618,0.20812,1,3,0.854,ok,-0.17346;0.03474;0.21310
01263.png,1787054761.353,0.07095,-0.00402,0.20500,1,3,0.812,ok,-0.17345;0.03155;0.21325
01264.png,1787054761.402,0.06750,0.00781,0.21273,1,3,0.854,ok,-0.17387;0.03887;0.21097
01265.png,1787054761.452,0.06974,0.00781,0.20808,1,3,0.854,ok,-0.17378;0.03430;0.21325
01266.png,1787054761.503,0.06948,-0.00440,0.20834,1,3,0.833,ok,-0.17365;0.03470;0.21325
01267.png,1787054761.552,0.07007,0.00814,0.20785,1,3,0.896,ok,-0.17400;0.03386;0.21051
01268.png,1787054761.602,0.06894,-0.01524,0.20820,1,3,0.854,ok,-0.17305;0.03517;0.21289
01269.png,1787054761.652,0.06896,-0.00430,0.20750,1,3,0.896,ok,-0.17271;0.03479;0.20974
01270.png,1787054761.703,0.07159,-0.00388,0.20138,1,3,0.833,ok,-0.17228;0.02910;0.21097
01271.png,1787054761.751,0.06722,-0.00514,0.21180,1,3,0.833,ok,-0.17312;0.03868;0.20970
01272.png,1787054761.802,0.07052,-0.00454,0.20642,1,3,0.875,ok,-0.17373;0.03269;0.21295
01273.png,1787054761.852,0.06907,-0.01557,0.20850,1,3,0.812,ok,-0.17334;0.03519;0.21097
01274.png,1787054761.902,0.06803,-0.00323,0.21083,1,3,0.812,ok,-0.17345;0.03738;0.20970
01275.png,1787054761.952,0.06923,0.00739,0.20737,1,3,0.833,ok,-0.17292;0.03446;0.21310
01276.png,1787054762.002,0.06942,-0.01557,0.20738,1,3,0.833,ok,-0.17312;0.03429;0.21192
01277.png,1787054762.052,0.07001,0.00729,0.20797,1,3,0.833,ok,-0.17400;0.03398;0.21310
01278.png,1787054762.103,0.06935,-0.00862,0.20819,1,3,0.854,ok,-0.17345;0.03475;0.20970
01279.png,1787054762.152,0.07001,0.00814,0.20790,1,3,0.854,ok,-0.17396;0.03395;0.20723
01280.png,1787054762.203,0.06946,0.00762,0.20864,1,3,0.833,ok,-0.17378;0.03486;0.21361
01281.png,1787054762.253,0.07312,-0.00515,0.20108,1,3,0.833,ok,-0.17367;0.02742;0.21310
01282.png,1787054762.304,0.06977,-0.01609,0.20703,1,3,0.854,ok,-0.17330;0.03376;0.21097
01283.png,1787054762.356,0.07006,-0.02664,0.20982,1,3,0.833,ok,-0.17501;0.03488;0.21295
01284.png,1787054762.402,0.07096,-0.05932,0.20907,1,3,0.833,ok,-0.17568;0.03376;0.20627
01285.png,1787054762.453,0.07011,-0.04841,0.20793,1,3,0.896,ok,-0.17420;0.03397;0.20669
01286.png,1787054762.503,0.06947,-0.05730,0.21185,1,3,0.833,ok,-0.17557;0.03662;0.20970
01287.png,1787054762.554,0.07298,-0.10276,0.20810,1,3,0.771,ok,-0.17758;0.03163;0.21097
01288.png,1787054762.603,0.06985,-0.04727,0.21073,1,3,0.833,ok,-0.17534;0.03563;0.20970
01289.png,1787054762.653,0.07069,-0.04916,0.20905,1,4,0.688,ok,-0.17534;0.03396;0.20627;0.38361
01290.png,1787054762.702,0.07003,-0.02889,0.20910,1,3,0.792,ok,-0.17462;0.03457;0.20838
01291.png,1787054762.752,0.07211,-0.05767,0.20371,1,3,0.812,ok,-0.17413;0.02991;0.20974
01292.png,1787054762.802,0.06946,-0.04708,0.20808,1,3,0.750,ok,-0.17362;0.03469;0.20627
01293.png,1787054762.852,0.06878,-0.03048,0.20679,1,3,0.750,ok,-0.17222;0.03467;0.20309
01294.png,1787054762.902,0.06995,-0.06110,0.20823,1,3,0.750,ok,-0.17426;0.03436;0.20627
01295.png,1787054762.952,0.06915,-0.02561,0.21016,1,3,0.812,ok,-0.17426;0.03597;0.20713
01296.png,1787054763.002,0.06811,-0.02157,0.21046,1,3,0.708,ok,-0.17337;0.03714;0.20755
01297.png,1787054763.052,0.06931,-0.04406,0.20619,1,3,0.833,ok,-0.17250;0.03389;0.21239
01298.png,1787054763.102,0.06598,-0.03339,0.21495,1,3,0.729,ok,-0.17351;0.04156;0.21629
01299.png,1787054763.152,0.06614,-0.02056,0.21354,1,3,0.750,ok,-0.17294;0.04065;0.20849
01300.png,1787054763.203,0.06892,-0.04526,0.20889,1,3,0.792,ok,-0.17347;0.03564;0.21105
01301.png,1787054763.252,0.07262,-0.10874,0.20548,1,3,0.771,ok,-0.17597;0.03073;0.20580
01302.png,1787054763.303,0.06855,-0.06645,0.21155,1,3,0.750,ok,-0.17455;0.03746;0.20713
01303.png,1787054763.352,0.07201,-0.04596,0.20112,1,3,0.750,ok,-0.17267;0.02866;0.20504
01304.png,1787054763.406,0.06824,-0.03041,0.20868,1,3,0.688,ok,-0.17263;0.03615;0.21908
01305.png,1787054763.502,0.08056,-0.04400,0.18888,1,3,0.729,ok,-0.17510;0.01397;0.21325
01306.png,1787054763.552,0.08241,-0.01453,0.17986,1,3,0.667,ok,-0.17235;0.00753;0.21160
01307.png,1787054763.603,0.07725,0.01090,0.18894,1,3,0.708,ok,-0.17173;0.01723;0.21574
01308.png,1787054763.701,0.06255,-0.06299,0.21662,1,4,0.688,ok,-0.17107;0.04597;0.14549;0.19315
01309.png,1787054763.751,0.06176,-0.05141,0.21858,1,4,0.833,ok,-0.17120;0.04767;0.06130;0.18634
01310.png,1787054763.852,0.08162,-0.02490,0.17654,1,3,0.896,ok,-0.16992;0.00668;0.17901
01311.png,1787054763.902,0.06086,0.00784,0.21776,1,4,0.792,ok,-0.16974;0.04802;0.06585;0.17630
01312.png,1787054764.052,0.05229,0.00484,0.23626,1,3,0.833,ok,-0.17042;0.06584;0.18171
01313.png,1787054764.103,0.05000,0.01323,0.23585,1,3,0.833,ok,-0.16793;0.06794;0.17519
01314.png,1787054764.154,0.05135,0.01973,0.24033,1,3,0.792,ok,-0.17154;0.06883;0.17229
01315.png,1787054764.204,0.04598,-0.00631,0.23920,1,3,0.875,ok,-0.16559;0.07362;0.17011
01316.png,1787054764.253,0.03990,-0.00480,0.24844,1,3,0.896,ok,-0.16412;0.08432;0.17399
01317.png,1787054764.303,0.04025,0.01387,0.24875,1,3,0.896,ok,-0.16463;0.08414;0.16827
01318.png,1787054764.352,0.06340,-0.00723,0.20878,1,3,0.792,ok,-0.16780;0.04099;0.16113
01319.png,1787054764.402,0.04313,-0.00626,0.26331,1,3,0.792,ok,-0.17479;0.08852;0.16664
01320.png,1787054764.452,0.03852,-0.02626,0.26952,1,3,0.708,ok,-0.17332;0.09629;0.16613
01321.png,1787054764.503,-0.04529,-0.47170,0.24189,0,4,0.104,single_line,-0.17244;-0.04859;0.04958;0.16624
01322.png,1787054764.557,0.04193,-0.02360,0.25229,1,3,0.729,ok,-0.16811;0.08425;0.16952
01323.png,1787054764.608,0.03986,-0.02829,0.25427,1,3,0.750,ok,-0.16704;0.08733;0.16784
01324.png,1787054764.652,0.03819,-0.06383,0.24870,1,3,0.750,ok,-0.16280;0.08641;0.16744
01325.png,1787054764.703,0.03591,-0.04748,0.25447,1,3,0.854,ok,-0.16328;0.09147;0.17324
01326.png,1787054764.752,0.03133,-0.07537,0.25752,1,3,0.812,ok,-0.16046;0.09780;0.18937
01327.png,1787054764.802,0.02185,-0.07718,0.27422,1,3,0.854,ok,-0.15937;0.11567;0.14236
01328.png,1787054764.853,0.01959,-0.06715,0.27454,1,3,0.854,ok,-0.15717;0.11800;0.17772
01329.png,1787054764.908,0.03144,-0.07993,0.24646,1,3,0.917,ok,-0.15507;0.09219;0.15777
01330.png,1787054764.953,0.01882,-0.07926,0.26124,1,3,1.000,ok,-0.14985;0.11221;0.19493
01331.png,1787054765.003,0.01650,-0.03347,0.26296,1,3,1.000,ok,-0.14806;0.11505;0.19431
01332.png,1787054765.052,0.00591,0.06461,0.26159,1,3,1.000,ok,-0.13697;0.12516;0.18354
01333.png,1787054765.102,0.01632,-0.00859,0.24802,1,3,1.000,ok,-0.14033;0.10770;0.18887
01334.png,1787054765.153,0.00527,-0.01319,0.26778,1,3,1.000,ok,-0.13917;0.12864;0.33935
01335.png,1787054765.207,0.00176,0.05669,0.26401,1,3,1.000,ok,-0.13398;0.13046;0.19238
01336.png,1787054765.254,0.00110,-0.02196,0.26547,1,3,1.000,ok,-0.13387;0.13166;0.33997
01337.png,1787054765.302,0.00112,-0.01294,0.27213,1,3,1.000,ok,-0.13720;0.13495;0.23894
01338.png,1787054765.353,-0.00616,-0.04346,0.27675,1,3,1.000,ok,-0.13234;0.14467;0.34750
01339.png,1787054765.406,-0.00656,-0.04083,0.27698,1,3,1.000,ok,-0.13204;0.14517;0.20482
01340.png,1787054765.456,-0.01628,-0.05867,0.27876,1,3,1.000,ok,-0.12334;0.15591;0.35250
01341.png,1787054765.502,-0.00807,-0.05426,0.26724,1,3,1.000,ok,-0.12575;0.14189;0.34999
01342.png,1787054765.554,-0.02020,-0.05923,0.27827,1,3,0.917,ok,-0.11918;0.15958;0.28898
01343.png,1787054765.603,-0.02259,-0.06109,0.27766,1,3,1.000,ok,-0.11650;0.16168;0.35009
01344.png,1787054765.651,-0.03038,-0.01864,0.29531,1,3,0.896,ok,-0.11730;0.17806;0.22331
01345.png,1787054765.704,-0.03770,-0.02068,0.30247,1,3,0.938,ok,-0.11356;0.18897;0.31846
01346.png,1787054765.752,-0.05509,-0.04245,0.32103,1,3,0.938,ok,-0.10557;0.21575;0.33705
01347.png,1787054765.804,-0.03776,-0.04694,0.29000,0,3,0.500,single_line,-0.10724;0.25315;0.33416
01348.png,1787054765.853,-0.06243,-0.06931,0.32579,1,3,0.958,ok,-0.10085;0.22572;0.33749
01349.png,1787054765.902,-0.06959,-0.07130,0.33596,1,3,0.917,ok,-0.09882;0.23800;0.46261
01350.png,1787054765.952,-0.06582,-0.06699,0.32355,1,2,0.833,ok,-0.09632;0.22795
01351.png,1787054766.003,-0.07072,-0.07381,0.33193,1,3,0.854,ok,-0.09570;0.23714;0.33377
01352.png,1787054766.055,-0.07090,-0.06947,0.32792,1,3,0.896,ok,-0.09345;0.23526;0.33466
01353.png,1787054766.103,-0.07294,-0.07494,0.32941,1,2,0.875,ok,-0.09223;0.23811
01354.png,1787054766.152,-0.07090,-0.07549,0.32934,1,2,0.875,ok,-0.09424;0.23604
01355.png,1787054766.202,-0.07112,-0.07285,0.32971,1,2,0.854,ok,-0.09417;0.23642
01356.png,1787054766.252,-0.06978,-0.06960,0.32859,1,2,0.896,ok,-0.09491;0.23447
01357.png,1787054766.302,-0.06770,-0.04304,0.32388,0,2,0.500,single_line,-0.09424;0.28481
01358.png,1787054766.355,-0.07204,-0.07713,0.33132,1,2,0.917,ok,-0.09411;0.23819
01359.png,1787054766.403,-0.07041,-0.07258,0.33150,1,2,0.896,ok,-0.09578;0.23660
01360.png,1787054766.454,-0.07191,-0.07473,0.33261,1,2,0.854,ok,-0.09486;0.23868
01361.png,1787054766.504,-0.06774,-0.07267,0.32505,1,2,0.896,ok,-0.09522;0.23070
01362.png,1787054766.555,-0.07011,-0.07389,0.33124,1,2,0.875,ok,-0.09597;0.23618
01363.png,1787054766.652,-0.06642,-0.07370,0.32332,1,2,0.875,ok,-0.09568;0.22852
01364.png,1787054766.702,-0.06923,-0.07516,0.33017,1,2,0.938,ok,-0.09632;0.23478
01365.png,1787054766.754,-0.06765,-0.07433,0.32454,1,2,0.917,ok,-0.09507;0.23037
01366.png,1787054766.804,-0.06712,-0.06790,0.32288,1,2,0.896,ok,-0.09470;0.22893
01367.png,1787054766.858,-0.07484,-0.07090,0.33878,1,2,0.833,ok,-0.09498;0.24466
01368.png,1787054766.906,-0.06971,-0.04103,0.32875,0,2,0.500,single_line,-0.09467;0.25177
01369.png,1787054766.955,-0.07000,-0.03658,0.32875,0,2,0.500,single_line,-0.09438;0.31769
01370.png,1787054767.003,-0.07302,0.00353,0.33341,1,3,0.708,ok,-0.09369;0.23973;0.42469
01371.png,1787054767.153,-0.37160,0.54825,0.16769,1,3,0.312,ok,-0.09520;0.27336;0.46985
01372.png,1787054767.204,-0.00716,-0.02111,0.20080,1,3,0.625,ok,-0.09326;0.10758;0.16046
01373.png,1787054767.252,-0.09711,-0.21653,0.26045,1,3,0.354,ok,-0.09356;-0.03623;0.23045
01374.png,1787054767.305,0.00683,-0.04825,0.17226,1,3,0.688,ok,-0.09306;0.07940;0.21825
01375.png,1787054767.607,-0.03384,-0.03453,0.25404,0,2,0.500,single_line,-0.09318;0.29922
01376.png,1787054767.654,-0.03373,-0.02633,0.25404,0,2,0.500,single_line,-0.09329;0.29184
01377.png,1787054767.708,-0.03440,-0.01003,0.25404,0,2,0.500,single_line,-0.09262;0.43893
01378.png,1787054767.953,-0.05894,0.00134,0.30367,1,2,0.854,ok,-0.09289;0.21078
01379.png,1787054768.009,-0.05925,-0.19280,0.29899,1,3,0.833,ok,-0.09307;0.21157;0.27564
01380.png,1787054768.055,-0.06511,-0.01359,0.31457,1,2,0.812,ok,-0.09219;0.22241
01381.png,1787054768.108,-0.08932,-0.39160,0.14108,1,4,0.354,ok,-0.09224;0.01300;0.16564;0.26982
01382.png,1787054768.156,-0.11221,-0.22025,0.15518,1,3,0.354,ok,-0.09158;0.03270;0.19172
01383.png,1787054768.206,-0.05688,-0.12405,0.29509,1,2,0.854,ok,-0.09181;0.20557
01384.png,1787054768.255,-0.05676,-0.12893,0.29547,1,2,0.792,ok,-0.09222;0.20573
01385.png,1787054768.307,-0.05811,-0.04366,0.30149,1,2,0.792,ok,-0.09277;0.20900
01386.png,1787054768.353,-0.06906,-0.04758,0.32214,1,2,0.771,ok,-0.09219;0.23032
01387.png,1787054768.409,-0.06093,-0.14625,0.30419,1,2,0.833,ok,-0.09281;0.21466
01388.png,1787054768.459,-0.06695,-0.15030,0.31539,1,2,0.833,ok,-0.09254;0.22644
01389.png,1787054768.502,-0.06261,-0.07400,0.30967,1,2,0.854,ok,-0.09265;0.21787
01390.png,1787054768.605,-0.06516,-0.19715,0.31053,1,2,0.875,ok,-0.09318;0.22349
01391.png,1787054768.652,-0.06006,-0.16780,0.30402,1,2,0.875,ok,-0.09412;0.21423
01392.png,1787054768.703,-0.05661,-0.15980,0.29071,1,2,0.896,ok,-0.09062;0.20384
01393.png,1787054768.754,-0.05754,-0.16477,0.29201,1,2,0.917,ok,-0.09047;0.20555
01394.png,1787054768.858,-0.06105,-0.15457,0.29489,1,2,0.854,ok,-0.08818;0.21027
01395.png,1787054768.910,-0.06762,-0.14808,0.30709,1,2,0.833,ok,-0.08762;0.22286
01396.png,1787054768.957,-0.07009,-0.13475,0.30854,1,2,0.812,ok,-0.08559;0.22577
01397.png,1787054769.004,-0.05846,-0.12631,0.29726,1,2,0.875,ok,-0.09136;0.20829
01398.png,1787054769.055,-0.07601,-0.11724,0.31915,1,2,0.812,ok,-0.08467;0.23668
01399.png,1787054769.105,-0.07528,-0.12022,0.31583,1,2,0.812,ok,-0.08378;0.23434
01400.png,1787054769.156,-0.05974,-0.11133,0.28488,1,2,0.896,ok,-0.08359;0.20307
01401.png,1787054769.206,-0.06596,-0.10517,0.29647,1,2,0.792,ok,-0.08310;0.21502
01402.png,1787054769.252,-0.04116,-0.11401,0.24504,1,2,0.896,ok,-0.08216;0.16448
01403.png,1787054769.303,-0.04049,-0.10417,0.24434,1,2,0.875,ok,-0.08235;0.16332
01404.png,1787054769.353,-0.03651,-0.09654,0.23533,1,2,0.875,ok,-0.08171;0.15472
01405.png,1787054769.403,-0.03527,-0.08504,0.23462,1,2,0.917,ok,-0.08247;0.15300
01406.png,1787054769.456,-0.03589,-0.07613,0.23569,1,2,0.875,ok,-0.08230;0.15407
01407.png,1787054769.504,-0.03409,-0.06746,0.24039,1,2,0.917,ok,-0.08638;0.15456
01408.png,1787054769.553,-0.03297,-0.06463,0.22788,1,2,0.875,ok,-0.08120;0.14715
01409.png,1787054769.606,-0.02217,-0.06880,0.24350,1,2,0.833,ok,-0.09986;0.14421
01410.png,1787054769.652,-0.03126,-0.06987,0.22248,1,2,0.833,ok,-0.08025;0.14277
01411.png,1787054769.703,-0.03578,-0.06631,0.23029,1,2,0.771,ok,-0.07962;0.15118
01412.png,1787054769.753,-0.03280,-0.07891,0.22638,1,2,0.833,ok,-0.08074;0.14634
01413.png,1787054769.803,-0.03411,-0.08011,0.22740,1,2,0.833,ok,-0.07996;0.14817
01414.png,1787054769.853,-0.03408,-0.07760,0.22962,1,2,0.833,ok,-0.08107;0.14924
01415.png,1787054769.902,-0.03425,-0.08133,0.22725,1,2,0.812,ok,-0.07976;0.14825
01416.png,1787054769.953,-0.03474,-0.07909,0.22956,1,2,0.792,ok,-0.08040;0.14988
01417.png,1787054770.004,-0.03629,-0.07983,0.23178,1,2,0.812,ok,-0.07996;0.15255
01418.png,1787054770.055,-0.03937,-0.08240,0.23585,1,2,0.771,ok,-0.07895;0.15770
01419.png,1787054770.105,-0.03806,-0.06365,0.23581,1,2,0.771,ok,-0.08008;0.15620
01420.png,1787054770.153,-0.03718,-0.02517,0.24168,1,2,0.792,ok,-0.08370;0.15805
01421.png,1787054770.202,-0.04017,-0.00766,0.23811,1,2,0.771,ok,-0.07889;0.15923
01422.png,1787054770.252,-0.03886,-0.00686,0.23560,1,2,0.792,ok,-0.07895;0.15666
01423.png,1787054770.303,-0.03289,0.00262,0.22371,1,2,0.771,ok,-0.07897;0.14474
01424.png,1787054770.355,-0.03127,0.01671,0.23015,1,2,0.792,ok,-0.08382;0.14637
01425.png,1787054770.403,-0.04478,0.01826,0.24611,1,3,0.708,ok,-0.07829;0.16786;0.32354
01426.png,1787054770.453,-0.03452,0.03276,0.23703,1,3,0.875,ok,-0.08406;0.15310;0.32175
01427.png,1787054770.504,-0.03454,0.05199,0.24216,1,2,0.875,ok,-0.08671;0.15579
01428.png,1787054770.553,-0.03753,0.05932,0.24531,1,3,0.833,ok,-0.08534;0.16041;0.34310
01429.png,1787054770.652,-0.03635,0.07887,0.24646,1,3,0.854,ok,-0.08726;0.15997;0.34541
01430.png,1787054770.806,-0.04028,0.10268,0.24249,1,3,0.771,ok,-0.08161;0.16216;0.34924
01431.png,1787054770.857,-0.03881,0.10962,0.24023,1,3,0.833,ok,-0.08203;0.15965;0.34932
01432.png,1787054770.903,-0.04160,0.13257,0.23296,1,3,0.875,ok,-0.07591;0.15912;0.26808
01433.png,1787054770.957,-0.03857,0.14568,0.23785,1,3,0.917,ok,-0.08163;0.15877;0.27084
01434.png,1787054771.006,0.00005,0.26584,0.21929,1,3,0.750,ok,-0.11368;0.11359;0.15342
01435.png,1787054771.054,0.00027,0.27436,0.22383,1,3,0.729,ok,-0.11654;0.11599;0.15378
01436.png,1787054771.103,-0.03727,0.20505,0.23206,1,3,1.000,ok,-0.08124;0.15578;0.44912
01437.png,1787054771.155,-0.07452,0.11743,0.15572,1,3,0.625,ok,-0.09244;-0.00388;0.15291
01438.png,1787054771.204,-0.02881,0.22215,0.24095,1,3,0.875,ok,-0.09470;0.15232;0.32492
01439.png,1787054771.255,-0.01817,0.22778,0.26193,1,3,0.896,ok,-0.11627;0.15260;0.31177
01440.png,1787054771.358,-0.02264,0.31033,0.24206,1,3,0.646,ok,-0.10446;0.14974;0.15123
01441.png,1787054771.403,-0.01751,0.29365,0.20698,1,3,0.646,ok,-0.09061;0.12563;0.14714
01442.png,1787054771.454,-0.02090,0.19607,0.24028,1,3,0.938,ok,-0.10159;0.14338;0.23325
01443.png,1787054771.503,-0.01269,0.19255,0.24999,1,4,0.896,ok,-0.11466;0.14004;0.43930;0.51247
01444.png,1787054771.904,0.00626,0.10927,0.27819,1,3,0.583,ok,-0.14619;0.13367;0.28966
01445.png,1787054772.051,0.00825,0.29519,0.24489,1,3,0.604,ok,-0.13623;0.11974;0.41119
01446.png,1787054772.152,0.02070,0.28826,0.27804,1,3,0.688,ok,-0.16570;0.12430;0.36071
01447.png,1787054772.202,0.02376,0.26332,0.28187,1,3,0.729,ok,-0.16972;0.12221;0.63046
01448.png,1787054772.251,0.02074,0.26215,0.27689,1,3,0.750,ok,-0.16408;0.12261;0.27254
01449.png,1787054772.301,0.00309,0.17283,0.24068,1,3,0.729,ok,-0.12525;0.11907;0.21660
01450.png,1787054772.351,0.01147,0.16409,0.25649,1,3,0.750,ok,-0.14146;0.11852;0.32078
01451.png,1787054772.453,0.01010,0.19721,0.24684,1,3,0.771,ok,-0.13596;0.11576;0.31443
01452.png,1787054772.504,0.00597,0.18353,0.23893,1,4,0.750,ok,-0.12748;0.11553;0.30495;0.45352
01453.png,1787054772.553,0.04032,0.22509,0.19827,1,3,0.625,ok,-0.14202;0.06138;0.11398
01454.png,1787054772.604,0.01281,0.17041,0.24468,1,3,0.750,ok,-0.13695;0.11133;0.11917
01455.png,1787054772.655,0.00460,0.16990,0.22752,1,4,0.708,ok,-0.12002;0.11082;0.24464;0.27959
01456.png,1787054772.705,0.01650,0.16616,0.24809,1,4,0.771,ok,-0.14227;0.10928;0.24919;0.77140
01457.png,1787054772.753,0.01584,0.16548,0.24139,1,3,0.729,ok,-0.13820;0.10653;0.13813
01458.png,1787054772.803,0.00746,0.01949,0.22555,1,4,0.500,ok,-0.13363;-0.12025;0.10533;0.37018
01459.png,1787054772.903,0.02612,0.04493,0.26024,1,3,0.667,ok,-0.15636;0.10413;0.28707
01460.png,1787054772.955,0.02803,0.06959,0.26259,1,3,0.625,ok,-0.15965;0.10358;0.30634
01461.png,1787054773.004,0.01447,0.09366,0.23370,1,3,0.583,ok,-0.13184;0.10289;0.23042
01462.png,1787054773.053,0.03584,0.11974,0.27051,1,3,0.542,ok,-0.17207;0.10039;0.35554
01463.png,1787054773.103,0.01595,0.15094,0.24100,1,3,0.542,ok,-0.13783;0.10594;0.26892
01464.png,1787054773.154,0.02074,0.34729,0.26120,1,3,0.583,ok,-0.15963;0.11815;0.15113
01465.png,1787054773.252,0.04190,0.31303,0.28261,1,3,0.604,ok,-0.19042;0.10662;0.34041
01466.png,1787054773.302,0.04532,0.28041,0.28125,1,3,0.646,ok,-0.19166;0.10103;0.29298
01467.png,1787054773.353,0.04408,0.27389,0.28219,1,3,0.604,ok,-0.19064;0.10248;0.22044
01468.png,1787054773.453,0.04275,0.27250,0.26924,1,3,0.688,ok,-0.18253;0.09703;0.18347
01469.png,1787054773.503,0.03825,0.21405,0.26032,1,4,0.729,ok,-0.17145;0.09495;0.17565;0.22253
01470.png,1787054773.553,0.03598,0.22858,0.25379,1,4,0.771,ok,-0.16626;0.09430;0.20340;0.38890
01471.png,1787054773.603,0.02201,0.22910,0.21469,1,3,0.688,ok,-0.13224;0.08822;0.22180
01472.png,1787054773.656,0.02674,0.13336,0.22023,1,3,0.750,ok,-0.13784;0.08436;0.21519
01473.png,1787054773.704,0.02787,0.15995,0.21302,1,3,0.708,ok,-0.13575;0.08002;0.37629
01474.png,1787054773.753,0.02861,0.14742,0.21079,1,3,0.688,ok,-0.13516;0.07793;0.16912
01475.png,1787054773.802,0.02836,0.02542,0.20964,1,3,0.646,ok,-0.13322;0.07649;0.21103
01476.png,1787054773.903,0.02855,-0.01143,0.20580,1,3,0.625,ok,-0.13146;0.07435;0.20931
01477.png,1787054773.953,0.02774,0.08463,0.20563,1,3,0.625,ok,-0.13092;0.07545;0.26465
01478.png,1787054774.002,0.02828,0.05377,0.20584,1,3,0.646,ok,-0.13135;0.07479;0.26590
01479.png,1787054774.102,0.03257,0.01753,0.21675,1,3,0.646,ok,-0.14097;0.07582;0.24593
01480.png,1787054774.153,0.03311,0.00695,0.21865,1,3,0.646,ok,-0.14244;0.07622;0.32464
01481.png,1787054774.204,0.03402,-0.00636,0.21759,1,3,0.604,ok,-0.14282;0.07478;0.24352
01482.png,1787054774.253,0.03404,-0.00017,0.21830,1,2,0.604,ok,-0.14319;0.07511
01483.png,1787054774.302,0.03414,-0.03743,0.21879,1,3,0.625,ok,-0.14361;0.07534;0.20481
01484.png,1787054774.353,0.03396,-0.04307,0.21780,1,2,0.667,ok,-0.14296;0.07504
01485.png,1787054774.410,0.03178,-0.07543,0.22491,1,3,0.708,ok,-0.14455;0.08099;0.18258
01486.png,1787054774.452,0.03282,-0.08384,0.22669,1,2,0.771,ok,-0.14657;0.08092
01487.png,1787054774.502,0.03575,-0.11220,0.23284,1,2,0.771,ok,-0.15291;0.08141
01488.png,1787054774.553,0.03709,-0.11347,0.22554,1,2,0.792,ok,-0.15058;0.07641
01489.png,1787054774.605,0.02968,-0.12518,0.20777,1,2,0.750,ok,-0.13439;0.07502
01490.png,1787054774.654,0.02485,-0.13280,0.21753,1,2,0.792,ok,-0.13458;0.08489
01491.png,1787054774.703,0.02215,-0.14991,0.21668,1,2,0.771,ok,-0.13172;0.08742
01492.png,1787054774.753,0.02118,-0.13676,0.21591,1,2,0.771,ok,-0.13016;0.08779
01493.png,1787054774.803,0.02649,-0.14530,0.21580,1,2,0.812,ok,-0.13554;0.08256
01494.png,1787054774.853,0.02738,-0.15550,0.21551,1,2,0.792,ok,-0.13645;0.08169
01495.png,1787054774.903,0.02531,-0.14874,0.21418,1,2,0.812,ok,-0.13360;0.08297
01496.png,1787054775.054,0.02195,-0.16603,0.22959,1,2,0.792,ok,-0.13834;0.09445
01497.png,1787054775.104,0.02142,-0.18524,0.22906,1,2,0.750,ok,-0.13795;0.09510
01498.png,1787054775.152,0.02017,-0.19410,0.23014,1,2,0.812,ok,-0.13744;0.09711
01499.png,1787054775.203,0.02030,-0.21043,0.23586,1,2,0.792,ok,-0.14090;0.10029
01500.png,1787054775.253,0.01125,-0.21889,0.23010,1,2,0.812,ok,-0.12911;0.10661
01501.png,1787054775.304,0.01973,-0.23231,0.22182,1,2,0.792,ok,-0.13371;0.09424
01502.png,1787054775.353,0.02154,-0.23378,0.23267,1,2,0.750,ok,-0.14113;0.09805
01503.png,1787054775.403,0.00631,-0.22373,0.26092,1,2,0.750,ok,-0.14011;0.12749
01504.png,1787054775.454,0.00483,-0.27204,0.26162,1,2,0.750,ok,-0.14063;0.13097
01505.png,1787054775.553,0.01215,-0.28192,0.25006,1,2,0.688,ok,-0.14232;0.11802
01506.png,1787054775.603,0.01494,-0.27119,0.24595,1,2,0.667,ok,-0.14257;0.11270
01507.png,1787054775.653,0.01498,-0.26428,0.24276,1,2,0.708,ok,-0.14072;0.11077
01508.png,1787054775.756,0.01684,-0.19015,0.25024,1,2,0.729,ok,-0.14425;0.11058
01509.png,1787054775.802,0.01427,-0.30738,0.24567,1,2,0.729,ok,-0.14315;0.11461
01510.png,1787054775.852,0.01452,-0.31000,0.24788,1,2,0.729,ok,-0.14467;0.11562
01511.png,1787054775.903,0.00902,-0.32787,0.26195,1,2,0.688,ok,-0.14736;0.12932
01512.png,1787054776.054,0.00493,-0.31816,0.26904,1,2,0.688,ok,-0.14656;0.13670
01513.png,1787054776.103,0.00555,-0.24340,0.27805,1,2,0.667,ok,-0.14879;0.13770
